case_id,id_unico,declaracion,serie,query,nandina_ref,partida_ref,sub_partida_ref,clase_ref,reference_code_in_corpus,rank_ref,position_bucket,coverage_class,retrieved_count,top1_code,top1_score,mrr_at_100_contribution,mrr_at_200_contribution,method,hit_top_1,hit_top_3,hit_top_5,hit_top_10,hit_top_50,hit_recall_100,hit_recall_200,exact_at_100,hs6_at_100,hs4_at_100,chapter_at_100,exact_at_200,hs6_at_200,hs4_at_200,chapter_at_200
DA-EVAL-V02-00443,118-2026-10-038080-00-7,,,"PUERTA,S/M,S/M, DOOR, REPUESTO PARA VEHICULOS ESTADO: USADO USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",87082920,8708,870829,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.6616383790969849,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00444,118-2026-10-038080-00-8,,,"RADIADOR,S/M,S/M, RADIATOR, REPUESTO PARA VEHICULOS ESTADO: USADO, RADIADOR COMPLETO USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",87089100,8708,870891,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.6925063133239746,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
DA-EVAL-V02-00445,118-2026-10-038080-00-9,,,"BISAGRAS, PARTES Y ACCESORIOS,S/M,S/M, CABIN HINGE (SET), REPUESTO PARA VEHICULOS ESTADO: USADO, CON ACCESORIOS DIVERSOS DE CABINA USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.6551538705825806,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
DA-EVAL-V02-00446,118-2026-10-038926-00-12,,,"TAPASOL,S/M,S/M, TAPASOL R N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.700472354888916,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00447,118-2026-10-038926-00-15,,,"ALTERNADOR,S/M,S/M, ALTERNADOR N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7003583908081055,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00448,118-2026-10-038926-00-16,,,"CREMALLERA DE DIRECCION,S/M,S/M, CREMALLERA DE DIRECCION N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7110517621040344,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00449,118-2026-10-038926-00-17,,,"COBERTOR PALANCA DE DIRECCION,S/M,S/M, COBERTOR PALANCA DE DIRECCION N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7176655530929565,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00450,118-2026-10-038926-00-18,,,"DIRECTION DEL EJE INFERIOR,S/M,S/M, DIRECTION DEL EJE INFERIOR N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7165548205375671,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DA-EVAL-V02-00451,118-2026-10-038926-00-22,,,"PALANCA DE CAMBIO,S/M,S/M, PALANCA DE CAMBIO N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089399,8708,870893,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7296046614646912,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00452,118-2026-10-038926-00-23,,,"ROTULA DE DIRECCION,S/M,S/M, ROTULA DE DIRECCION N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87085019,8708,870850,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7110518217086792,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00453,118-2026-10-038926-00-24,,,"SOPORTE DEL PARACHOQUES POSTERIOR,S/M,S/M, SOPORTE DEL PARACHOQUES POSTERIOR R N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7185708284378052,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DA-EVAL-V02-00454,118-2026-10-038926-00-26,,,"MICA POSTERIO,S/M,S/M, MICA POSTERIO N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7205590009689331,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
DA-EVAL-V02-00455,118-2026-10-038926-00-27,,,"SOPORTE DEL PARACHOQUES POSTERIOR,S/M,S/M, SOPORTE DEL PARACHOQUES POSTERIOR L N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87082990,8708,870829,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7195910215377808,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DA-EVAL-V02-00456,118-2026-10-038926-00-28,,,"TAMBOR DE FRENO,S/M,S/M, TAMBOR DE FRENO(POSTERIOR) N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87083021,8708,870830,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7034729719161987,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00457,118-2026-10-038926-00-3,,,"DEPOSITO TANQUE DE AGUA,S/M,S/M, DEPOSITO TANQUE DE AGUA N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089950,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7176655530929565,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00458,118-2026-10-038926-00-30,,,"AMORTIGUADOR,S/M,S/M, AMORTIGUADOR(POSTERIOR) N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87088020,8708,870880,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.6964299082756042,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00459,118-2026-10-038926-00-31,,,"RODAMIENTO DEL EJE TRASERO,S/M,S/M, RODAMIENTO DEL EJE TRASERO N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7165548205375671,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DA-EVAL-V02-00460,118-2026-10-038926-00-32,,,"REGLA,S/M,S/M, REGLA N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.6679258942604065,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
DA-EVAL-V02-00461,118-2026-10-038926-00-33,,,"DISCO FRENO POSTERIO,S/M,S/M, DISCO FRENO POSTERIO N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87082930,8708,870829,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7122576236724854,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00462,118-2026-10-038926-00-37,,,"CAPOT DELANTERA,S/M,S/M, CAPOTA DELANTERA N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87082910,8708,870829,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7076747417449951,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00463,118-2026-10-038926-00-39,,,"TAPA DE ACEITE,S/M,S/M, TAPA DE ACEITE N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.6878578662872314,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
DA-EVAL-V02-00464,118-2026-10-038926-00-45,,,"CILINDRO DE EMBRAGUE,S/M,S/M, CILINDRO DE EMBRAGUE N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7110518217086792,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00465,118-2026-10-038926-00-46,,,"DISCO DE EMBRAGUE,S/M,S/M, DISCO DE EMBRAGUE N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089391,8708,870893,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7110518217086792,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00466,118-2026-10-038926-00-47,,,"KIT DE EMBRAGUE,S/M,S/M, KIT DE EMBRAGUE N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089391,8708,870893,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7193686366081238,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00467,118-2026-10-038926-00-48,,,"BRAZOS DE DIRECCION,S/M,S/M, BRAZOS DE DIRECCION N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7110518217086792,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00468,118-2026-10-038926-00-49,,,"BARRA DE EQUILIBRIO TRASERA,S/M,S/M, BARRA DE EQUILIBRIO TRASERA N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7174385786056519,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00469,118-2026-10-038926-00-5,,,"FUELLE,S/M,S/M, FUELLE(MANGUERA DE ADMISION) N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.6922351121902466,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00470,118-2026-10-038926-00-50,,,"CALENTADOR CAMISETA,S/M,S/M, CALENTADOR CAMISETA N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7076747417449951,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00471,118-2026-10-038926-00-52,,,"PASTILLAS,S/M,S/M, PASTILLAS N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87082930,8708,870829,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7003583908081055,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00472,118-2026-10-038926-00-53,,,"SOPORTE PARACHOQUES DELANTERO,S/M,S/M, SOPORTE PARACHOQUES DELANTERO N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7122577428817749,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00473,118-2026-10-038926-00-54,,,"REJILLA,S/M,S/M, REGILLA N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87082990,8708,870829,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7003583908081055,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00474,118-2026-10-038926-00-55,,,"MACPHERSON,S/M,S/M, MACPHERSON N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87083029,8708,870830,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7003583908081055,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00475,118-2026-10-038926-00-58,,,"DISCO DE FRENO,S/M,S/M, DISCO DE FRENO N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87082930,8708,870829,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7110518217086792,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00476,118-2026-10-038926-00-59,,,"BARRA ESTAPILIZADORA,S/M,S/M, BARRA ESTAPILIZADORA N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7121939659118652,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
DA-EVAL-V02-00477,118-2026-10-038926-00-6,,,"HEBILLA DE VIDRIO,S/M,S/M, HEBILLA DE VIDRIO N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7110518217086792,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00478,118-2026-10-038926-00-60,,,"DAMPER DE CIGUEÑAL,S/M,S/M, DAMPER DE CIGUEÑAL N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7110518217086792,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00479,118-2026-10-038926-00-61,,,"RADIADOR DE AIRE ACONDICIONADO,S/M,S/M, RADIADOR DE AIRE ACONDICIONADO N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089100,8708,870891,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7114356756210327,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DA-EVAL-V02-00480,118-2026-10-038926-00-63,,,"TAPA DE DISTRIBUCION,S/M,S/M, TAPA DE DISTRIBUCION N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.6878578662872314,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
DA-EVAL-V02-00481,118-2026-10-038926-00-66,,,"RADIADOR,S/M,S/M, RADIADOR N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089100,8708,870891,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7003583908081055,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00482,118-2026-10-038926-00-67,,,"VENTILADOR ELECTRONICO DE RADIADOR,S/M,S/M, VENTILADOR ELECTRONICO DE RADIADOR N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7176655530929565,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00483,118-2026-10-038926-00-68,,,"ROTULA DE DIRECCION R,S/M,S/M, ROTULA DE DIRECCION R N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87085019,8708,870850,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7161091566085815,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00484,118-2026-10-038926-00-69,,,"CLIP DE BARRA ESTABILIZADORA,S/M,S/M, CLIP DE BARRA ESTABILIZADORA N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.6971062421798706,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00485,118-2026-10-038926-00-7,,,"ZAPATAS,S/M,S/M, ZAPATAS N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87082930,8708,870829,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7003583908081055,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00486,118-2026-10-038926-00-70,,,"GOMA DE BARRA ESTABILIZADORA,S/M,S/M, GOMA DE BARRA ESTABILIZADORA N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7163074016571045,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00487,118-2026-10-038926-00-71,,,"TRAPECIO,S/M,S/M, TRAPECIO N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87085019,8708,870850,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7003583908081055,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00488,118-2026-10-038926-00-72,,,"TERMINALES DE ESTABILIZADOR,S/M,S/M, TERMINALES DE ESTABILIZADOR(ROTULA) N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7034729719161987,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00489,118-2026-10-038926-00-73,,,"PLATO DE EMBRAGUE,S/M,S/M, PLATO DE EMBRAGUE N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089391,8708,870893,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7110518217086792,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00490,118-2026-10-038926-00-74,,,"MUÑON DE LA DIRECCION,S/M,S/M, MUÑON DE LA DIRECCION L N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87085019,8708,870850,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7180358171463013,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00491,118-2026-10-038926-00-75,,,"GUARDAFANGO,S/M,S/M, GUARDAFANGO L N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87082990,8708,870829,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7009119391441345,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00492,118-2026-10-038926-00-77,,,"TANQUE DE GASOLINA,S/M,S/M, TANQUE DE GASOLINA N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7110518217086792,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00493,118-2026-10-038926-00-78,,,"MASTER,S/M,S/M, MASTER N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.6944652795791626,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00494,118-2026-10-038926-00-79,,,"MASCARA,S/M,S/M, MASCARA N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87082990,8708,870829,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7003583908081055,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00495,118-2026-10-038926-00-80,,,"BOMBA DE FRENO,S/M,S/M, BOMBA DE FRENO (CILINDRO MAESTRO) N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87082990,8708,870829,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7025372385978699,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DA-EVAL-V02-00496,118-2026-10-038926-00-81,,,"COMBINACION DE LUZ,S/M,S/M, COMBINACION DE LUZ N/A USO: REPUESTOS PARA AUTOS CHINOS N/A",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7110518217086792,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00497,118-2026-10-038926-00-83,,,"CERRADURA,S/M,S/M, CERRADORA N/A USO: PARA USO PROPIO N/A",87082930,8708,870829,87,True,36,11-50,reference_recovered_top_100,200,29024200,0.6984829306602478,0.027777777777777776,0.027777777777777776,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
DA-EVAL-V02-00498,118-2026-10-039752-00-1,,,"L7,MARCA:KAMAN,MODELO:KM350-01,AÑO MOD:2025 CH:L84MABM8LS1200549,VI:L84MABM8LS1200549,MO:176MP80300094,CC:350,NC:1,CO:ELECTRICO,SNTT:1 CA:CUATRIMOTO,AS:1,EJ:2,PA:0,FR:4X4,TT:AUT,C1:ANARANJADO PB:650,PN:300,CU:350 TE:ELECTRICO,SAC,KILOMETRAJE:1.00, ATV CAR TRUNK , PARA ENTRETENIMIENTO FUERA DE CARRETERA",87032100,8703,870321,87,True,199,101-200,reference_recovered_101_200,200,91019100,0.5199416279792786,0.0,0.005025125628140704,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
DA-EVAL-V02-00499,118-2026-10-039752-00-2,,,"MALETERO DE CUATRIMOTO, S/M, S/M TRUNK MALETERO DE CUATRIMOTO MALETERO DE CUATRIMOTO PLASTICO Y SUS TORNILLOS",87082990,8708,870829,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.721615195274353,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00500,118-2026-10-042140-00-1,,,"M1 MARCA:HYUNDAI, MODELO:SANTA FE, Año 2026, VERSION:GL, HHW7L9A1JDD528 CA:SUV, C1:BLANCO, CO:GASOLINA, SN:0, NR:4, AR:18/7.5, N1:235/60R18, DE:2815 NC:4, CC:2497, CH:KMHP281JBTU058900, VI:KMHP281JBTU058900, MO:G4KNSA113296 AS:7, EJ:2, FR:4X2, TT:AUT, PA:6, PM:142.60@6100, PB:2550, PN:1775, CU:775 ACD, ARA, BSA, CLM, CRT, CTC, DAS, EAV, EEA, EEL, LET, KLM:60, LA:4830, AN:1900, AL:1780,",87032390,8703,870323,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.4675779342651367,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DA-EVAL-V02-00501,118-2026-10-042754-00-1,,,"M1,MARCA:TOYOTA,MODELO:FORTUNER,VE:2.7 CITY 4X2 A/T,AÑO MOD:2026 CH:8AJAX3GSXT0993695,VI:8AJAX3GSXT0993695,MO:2TRB347160,CC:2694,NC:4,CO:GASOLINA,SNTT:0 CA:SUV,PM:122.00@5200,AS:7,EJ:2,PA:6,FR:4X2,TT:AUT,C1:GRIS PB:2510,PN:1968,CU:542,LA:4795,AN:1855,AL:1835,NR:4,AR1:17/7,N1:265/65R17,DE:2745 TE:CHI,AC:ACD,LET,PGB,ARA,BSA,CTC,DAS,EAV,EEL,PEL,KILOMETRAJE:15.00, TGN166L-SGTHKF",87032390,8703,870323,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.46940985321998596,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
