case_id,candidate_position_before,candidate_code,candidate_source,candidate_score,candidate_source_rank,evidence_provenance
DA-EVAL-V02-00660,22,87032100,historical,2.698079749672232,historical:22,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,23,87046090,historical,2.6012275940173897,historical:23,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,24,87089950,historical|normative_pool_phase_e,2.597511839038121,historical:24|normative_pool_phase_e:70,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,25,87032390,historical,2.454386946451988,historical:25,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,26,87089200,historical|normative_pool_phase_e,2.350473941783459,historical:26|normative_pool_phase_e:61,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,27,87034090,historical,2.119392662644336,historical:27,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,28,87099000,historical,0.7092852555069933,historical:28,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,29,87149900,historical|normative_pool_phase_e,0.6912044071232362,historical:29|normative_pool_phase_e:21,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,30,87142000,historical|normative_pool_phase_e,0.6769595525420864,historical:30|normative_pool_phase_e:18,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,31,87169000,historical,0.6769595525420864,historical:31,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,32,87089391,historical|normative_pool_phase_e,0.6206841224115529,historical:32|normative_pool_phase_e:64,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,33,87141090,historical|normative_pool_phase_e,0.6080937085549049,historical:33|normative_pool_phase_e:37,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,34,87011000,historical,0.604506974964669,historical:34,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,35,87084090,historical|normative_pool_phase_e,0.5844290232731507,historical:35|normative_pool_phase_e:45,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,36,87089399,historical|normative_pool_phase_e,0.5844290232731507,historical:36|normative_pool_phase_e:36,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,37,87082940,historical|normative_pool_phase_e,0.5669604757487199,historical:37|normative_pool_phase_e:55,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,38,87087020,historical|normative_pool_phase_e,0.5669604757487199,historical:38|normative_pool_phase_e:11,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,39,87089919,historical|normative_pool_phase_e,0.5394856750843774,historical:39|normative_pool_phase_e:48,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,40,87085021,historical|normative_pool_phase_e,0.535956279877528,historical:40|normative_pool_phase_e:80,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,41,87089931,historical|normative_pool_phase_e,0.535956279877528,historical:41|normative_pool_phase_e:67,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,42,87083010,historical|normative_pool_phase_e,0.535956279877528,historical:42|normative_pool_phase_e:72,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,43,87089939,historical|normative_pool_phase_e,0.5216919354969016,historical:43|normative_pool_phase_e:69,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,44,87083025,historical|normative_pool_phase_e,0.5216919354969016,historical:44|normative_pool_phase_e:44,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,45,87085019,historical|normative_pool_phase_e,0.5216919354969016,historical:45|normative_pool_phase_e:73,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,46,87089911,historical|normative_pool_phase_e,0.5216919354969016,historical:46|normative_pool_phase_e:65,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,47,87083021,historical|normative_pool_phase_e,0.5081671908754933,historical:47|normative_pool_phase_e:42,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,48,87083023,historical|normative_pool_phase_e,0.5081671908754933,historical:48|normative_pool_phase_e:57,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,49,87088010,historical|normative_pool_phase_e,0.5081671908754933,historical:49|normative_pool_phase_e:75,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,50,87084010,historical|normative_pool_phase_e,0.5081671908754933,historical:50|normative_pool_phase_e:59,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,51,87089500,historical|normative_pool_phase_e,0.49532597770543624,historical:51|normative_pool_phase_e:82,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,52,87168090,historical,0.446522177514164,historical:52,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,53,87083022,historical|normative_pool_phase_e,0.38437416095289023,historical:53|normative_pool_phase_e:56,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,54,87116000,historical,0.31722516911569254,historical:54,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,55,87149400,historical|normative_pool_phase_e,0.22135250586541744,historical:55|normative_pool_phase_e:53,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,56,87043290,normative_pool_phase_e,,normative_pool_phase_e:1,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,57,89032200,normative_pool_phase_e,,normative_pool_phase_e:2,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,58,89033200,normative_pool_phase_e,,normative_pool_phase_e:3,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,59,87042290,normative_pool_phase_e,,normative_pool_phase_e:4,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,60,29314800,normative_pool_phase_e,,normative_pool_phase_e:5,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,61,87043220,normative_pool_phase_e,,normative_pool_phase_e:6,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,62,87042220,normative_pool_phase_e,,normative_pool_phase_e:7,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,63,89032100,normative_pool_phase_e,,normative_pool_phase_e:8,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,64,89033100,normative_pool_phase_e,,normative_pool_phase_e:9,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,65,29024200,normative_pool_phase_e,,normative_pool_phase_e:10,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,66,87060091,normative_pool_phase_e,,normative_pool_phase_e:12,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,67,90289090,normative_pool_phase_e,,normative_pool_phase_e:13,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,68,29215100,normative_pool_phase_e,,normative_pool_phase_e:15,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,69,39233091,normative_pool_phase_e,,normative_pool_phase_e:16,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,70,44111300,normative_pool_phase_e,,normative_pool_phase_e:17,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,71,87045200,normative_pool_phase_e,,normative_pool_phase_e:19,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,72,89039390,normative_pool_phase_e,,normative_pool_phase_e:20,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,73,37024100,normative_pool_phase_e,,normative_pool_phase_e:22,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,74,87149500,normative_pool_phase_e,,normative_pool_phase_e:23,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,75,89039310,normative_pool_phase_e,,normative_pool_phase_e:24,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,76,37024200,normative_pool_phase_e,,normative_pool_phase_e:25,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,77,37024300,normative_pool_phase_e,,normative_pool_phase_e:26,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,78,37029700,normative_pool_phase_e,,normative_pool_phase_e:27,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,79,89032300,normative_pool_phase_e,,normative_pool_phase_e:28,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,80,87149100,normative_pool_phase_e,,normative_pool_phase_e:31,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,81,37029600,normative_pool_phase_e,,normative_pool_phase_e:32,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,82,87149290,normative_pool_phase_e,,normative_pool_phase_e:34,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,83,87089310,normative_pool_phase_e,,normative_pool_phase_e:35,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,84,87149300,normative_pool_phase_e,,normative_pool_phase_e:38,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,85,87149600,normative_pool_phase_e,,normative_pool_phase_e:39,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,86,87149210,normative_pool_phase_e,,normative_pool_phase_e:46,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,87,29335911,normative_pool_phase_e,,normative_pool_phase_e:47,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,88,87141010,normative_pool_phase_e,,normative_pool_phase_e:52,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,89,87044200,normative_pool_phase_e,,normative_pool_phase_e:54,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,90,91040010,normative_pool_phase_e,,normative_pool_phase_e:63,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,91,87085029,normative_pool_phase_e,,normative_pool_phase_e:74,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,92,39199011,normative_pool_phase_e,,normative_pool_phase_e:77,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,93,87082200,normative_pool_phase_e,,normative_pool_phase_e:78,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,94,90160090,normative_pool_phase_e,,normative_pool_phase_e:81,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,95,87089940,normative_pool_phase_e,,normative_pool_phase_e:83,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,96,87042190,normative_pool_phase_e,,normative_pool_phase_e:85,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,97,87043190,normative_pool_phase_e,,normative_pool_phase_e:86,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,98,87044190,normative_pool_phase_e,,normative_pool_phase_e:87,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,99,87045190,normative_pool_phase_e,,normative_pool_phase_e:88,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00660,100,87089996,normative_pool_phase_e,,normative_pool_phase_e:89,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,1,87087020,historical|normative_pool_phase_e,12.435230871270836,historical:1|normative_pool_phase_e:4,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,2,87089400,historical|normative_pool_phase_e,11.134727759758034,historical:2|normative_pool_phase_e:51,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,3,87082990,historical|normative_pool_phase_e,9.952289591876857,historical:3|normative_pool_phase_e:23,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,4,87082920,historical|normative_pool_phase_e,9.173372604165735,historical:4|normative_pool_phase_e:71,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,5,87142000,historical|normative_pool_phase_e,8.06099630744397,historical:5|normative_pool_phase_e:8,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,6,87079090,historical,7.896962113307692,historical:6,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,7,87085011,historical|normative_pool_phase_e,7.896962113307692,historical:7|normative_pool_phase_e:67,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,8,87087010,historical|normative_pool_phase_e,7.4521112414722674,historical:8|normative_pool_phase_e:5,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,9,87081000,historical|normative_pool_phase_e,7.4269263781030475,historical:9|normative_pool_phase_e:30,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,10,87099000,historical,7.084474380815824,historical:10,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,11,87083029,historical|normative_pool_phase_e,6.997409263861164,historical:11|normative_pool_phase_e:47,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,12,87082100,historical|normative_pool_phase_e,6.867383849055397,historical:12|normative_pool_phase_e:17,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,13,87169000,historical|normative_pool_phase_e,6.862537466429196,historical:13|normative_pool_phase_e:96,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,14,87089999,historical|normative_pool_phase_e,6.728280579797569,historical:14|normative_pool_phase_e:41,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,15,87082910,historical|normative_pool_phase_e,6.417027854279708,historical:15|normative_pool_phase_e:31,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,16,87149400,historical|normative_pool_phase_e,6.288009048876365,historical:16|normative_pool_phase_e:43,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,17,87088020,historical|normative_pool_phase_e,6.110654973067266,historical:17|normative_pool_phase_e:64,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,18,87141090,historical|normative_pool_phase_e,5.213134984016352,historical:18|normative_pool_phase_e:27,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,19,87089100,historical|normative_pool_phase_e,4.972154658175034,historical:19|normative_pool_phase_e:18,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,20,87089950,historical|normative_pool_phase_e,4.781918754290519,historical:20|normative_pool_phase_e:58,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,21,87089200,historical|normative_pool_phase_e,4.409139847595632,historical:21|normative_pool_phase_e:50,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,22,87083024,historical|normative_pool_phase_e,4.3792874927077765,historical:22|normative_pool_phase_e:33,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,23,87089921,historical|normative_pool_phase_e,4.109604067807048,historical:23|normative_pool_phase_e:54,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,24,87082930,historical|normative_pool_phase_e,3.3567691374274204,historical:24|normative_pool_phase_e:59,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,25,87083022,historical|normative_pool_phase_e,2.9996450793262,historical:25|normative_pool_phase_e:45,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,26,87089399,historical|normative_pool_phase_e,2.9996450793262,historical:26|normative_pool_phase_e:26,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,27,87084090,historical|normative_pool_phase_e,2.9996450793262,historical:27|normative_pool_phase_e:35,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,28,87085019,historical|normative_pool_phase_e,2.9707397101930137,historical:28|normative_pool_phase_e:61,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,29,87089939,historical|normative_pool_phase_e,2.9475683355387288,historical:29|normative_pool_phase_e:57,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,30,87089929,historical|normative_pool_phase_e,2.9424181374087146,historical:30|normative_pool_phase_e:39,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,31,87149900,historical|normative_pool_phase_e,2.9008552021105745,historical:31|normative_pool_phase_e:9,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,32,87089391,historical|normative_pool_phase_e,2.7796962454896756,historical:32|normative_pool_phase_e:52,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,33,87089932,historical|normative_pool_phase_e,2.7796962454896756,historical:33|normative_pool_phase_e:56,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,34,87088090,historical|normative_pool_phase_e,2.7796962454896756,historical:34|normative_pool_phase_e:49,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,35,87089919,historical|normative_pool_phase_e,2.741549428819859,historical:35|normative_pool_phase_e:38,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,36,87084010,historical|normative_pool_phase_e,2.7044449749644275,historical:36|normative_pool_phase_e:48,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,37,87089933,historical|normative_pool_phase_e,2.668340295155317,historical:37|normative_pool_phase_e:40,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,38,87083010,historical|normative_pool_phase_e,2.531160936773352,historical:38|normative_pool_phase_e:60,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,39,87083021,historical|normative_pool_phase_e,2.527719012058286,historical:39|normative_pool_phase_e:32,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,40,87082940,historical|normative_pool_phase_e,2.400050088457315,historical:40|normative_pool_phase_e:44,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,41,87168090,historical|normative_pool_phase_e,2.393135202932783,historical:41|normative_pool_phase_e:87,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,42,87083025,historical|normative_pool_phase_e,2.0534435910462268,historical:42|normative_pool_phase_e:34,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,43,87011000,historical,2.004595473247585,historical:43,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,44,87149300,historical|normative_pool_phase_e,1.9007902998284842,historical:44|normative_pool_phase_e:28,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,45,87149290,historical|normative_pool_phase_e,1.814019005250079,historical:45|normative_pool_phase_e:24,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,46,87116000,historical,1.6269394277067646,historical:46,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,47,87032410,historical,1.2877485661132964,historical:47,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,48,87032310,historical,0.9714391486890851,historical:48,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,49,87024090,historical,0.6729598532046889,historical:49,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,50,87032290,historical,0.6729598532046889,historical:50,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,51,87038090,historical,0.6302652899771879,historical:51,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,52,87042220,historical,0.6046897525458933,historical:52,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,53,87034090,historical,0.5811089311724088,historical:53,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,54,87042110,historical,0.5489955242453821,historical:54,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,55,87085021,historical|normative_pool_phase_e,0.535956279877528,historical:55|normative_pool_phase_e:68,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,56,87089931,historical|normative_pool_phase_e,0.535956279877528,historical:56|normative_pool_phase_e:55,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,57,87089911,historical|normative_pool_phase_e,0.5216919354969016,historical:57|normative_pool_phase_e:53,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,58,87083023,historical|normative_pool_phase_e,0.5081671908754933,historical:58|normative_pool_phase_e:46,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,59,87088010,historical|normative_pool_phase_e,0.5081671908754933,historical:59|normative_pool_phase_e:63,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,60,87089500,historical|normative_pool_phase_e,0.49532597770543624,historical:60|normative_pool_phase_e:69,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,61,89032200,normative_pool_phase_e,,normative_pool_phase_e:1,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,62,89033200,normative_pool_phase_e,,normative_pool_phase_e:2,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,63,29024200,normative_pool_phase_e,,normative_pool_phase_e:3,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,64,29215100,normative_pool_phase_e,,normative_pool_phase_e:6,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,65,73181600,normative_pool_phase_e,,normative_pool_phase_e:7,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,66,37024100,normative_pool_phase_e,,normative_pool_phase_e:10,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,67,74153300,normative_pool_phase_e,,normative_pool_phase_e:11,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,68,87149500,normative_pool_phase_e,,normative_pool_phase_e:12,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,69,37024200,normative_pool_phase_e,,normative_pool_phase_e:13,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,70,37024300,normative_pool_phase_e,,normative_pool_phase_e:14,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,71,37029700,normative_pool_phase_e,,normative_pool_phase_e:15,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,72,89032300,normative_pool_phase_e,,normative_pool_phase_e:16,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,73,87149100,normative_pool_phase_e,,normative_pool_phase_e:19,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,74,37029600,normative_pool_phase_e,,normative_pool_phase_e:20,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,75,89032100,normative_pool_phase_e,,normative_pool_phase_e:21,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,76,89033100,normative_pool_phase_e,,normative_pool_phase_e:22,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,77,87089310,normative_pool_phase_e,,normative_pool_phase_e:25,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,78,87149600,normative_pool_phase_e,,normative_pool_phase_e:29,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,79,87149210,normative_pool_phase_e,,normative_pool_phase_e:36,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,80,76161000,normative_pool_phase_e,,normative_pool_phase_e:37,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,81,87141010,normative_pool_phase_e,,normative_pool_phase_e:42,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,82,87085029,normative_pool_phase_e,,normative_pool_phase_e:62,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,83,39199011,normative_pool_phase_e,,normative_pool_phase_e:65,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,84,87082200,normative_pool_phase_e,,normative_pool_phase_e:66,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,85,87089940,normative_pool_phase_e,,normative_pool_phase_e:70,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,86,87089996,normative_pool_phase_e,,normative_pool_phase_e:72,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,87,84671120,normative_pool_phase_e,,normative_pool_phase_e:73,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,88,73181590,normative_pool_phase_e,,normative_pool_phase_e:74,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,89,73181510,normative_pool_phase_e,,normative_pool_phase_e:75,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,90,29309080,normative_pool_phase_e,,normative_pool_phase_e:76,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,91,87031000,normative_pool_phase_e,,normative_pool_phase_e:77,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,92,29309070,normative_pool_phase_e,,normative_pool_phase_e:78,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,93,88026000,normative_pool_phase_e,,normative_pool_phase_e:79,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,94,87150010,normative_pool_phase_e,,normative_pool_phase_e:80,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,95,87071000,normative_pool_phase_e,,normative_pool_phase_e:81,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,96,87060010,normative_pool_phase_e,,normative_pool_phase_e:82,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,97,87079010,normative_pool_phase_e,,normative_pool_phase_e:83,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,98,29309094,normative_pool_phase_e,,normative_pool_phase_e:84,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,99,87100000,normative_pool_phase_e,,normative_pool_phase_e:85,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00661,100,89039390,normative_pool_phase_e,,normative_pool_phase_e:86,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00662,1,87082910,historical|normative_pool_phase_e,23.23296257663801,historical:1|normative_pool_phase_e:30,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00662,2,87082990,historical|normative_pool_phase_e,11.000173268617296,historical:2|normative_pool_phase_e:22,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00662,3,87089400,historical|normative_pool_phase_e,10.694749101216326,historical:3|normative_pool_phase_e:49,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00662,4,87082930,historical|normative_pool_phase_e,10.043777962395541,historical:4|normative_pool_phase_e:57,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00662,5,87089999,historical|normative_pool_phase_e,9.244744281370568,historical:5|normative_pool_phase_e:39,historical_bm25_and_or_approved_phase_e_normative_pool
