case_id,id_unico,nandina_ref,rank_ref,retrieved_count,top1_code,top1_score,hit_top_1,hit_top_3,hit_top_5,hit_top_10,hit_top_50,hit_recall_100,mrr_at_100_contribution,exact_at_100,hs6_at_100,hs4_at_100,chapter_at_100,hit_recall_200,mrr_at_200_contribution,exact_at_200,hs6_at_200,hs4_at_200,chapter_at_200
DA-EVAL-V02-00306,118-2026-10-032097-00-25,87082930,0,200,37024200,0.6006856560707092,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00307,118-2026-10-032097-00-3,87082920,0,200,90072010,0.6101611852645874,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,0,1,1
DA-EVAL-V02-00308,118-2026-10-032097-00-30,87082920,0,200,44032400,0.7304071187973022,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,1
DA-EVAL-V02-00309,118-2026-10-032097-00-31,87082920,0,200,44032400,0.7073429822921753,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00310,118-2026-10-032097-00-32,87082920,0,200,49100000,0.728750467300415,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00311,118-2026-10-032097-00-33,87082920,0,200,96032100,0.7037777304649353,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00312,118-2026-10-032097-00-4,87082920,0,200,90072010,0.6268121004104614,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,0,1,1
DA-EVAL-V02-00313,118-2026-10-032097-00-50,87082930,0,200,84185000,0.6817991137504578,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00314,118-2026-10-032097-00-63,87081000,0,200,03031200,0.6906863451004028,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00315,118-2026-10-032097-00-64,87081000,0,200,03031200,0.8550400733947754,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00316,118-2026-10-032097-00-65,87081000,0,200,03031200,0.6975856423377991,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00317,118-2026-10-032097-00-66,87081000,0,200,03031200,0.8550400733947754,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00318,118-2026-10-032097-00-67,87081000,0,200,37032000,0.6037516593933105,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,1
DA-EVAL-V02-00319,118-2026-10-032097-00-68,87081000,0,200,03031200,0.8588845729827881,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00320,118-2026-10-032097-00-69,87081000,0,200,37032000,0.6037516593933105,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,1
DA-EVAL-V02-00321,118-2026-10-032097-00-7,87081000,0,200,03031200,0.8289541602134705,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00322,118-2026-10-032097-00-70,87082920,0,200,09042110,0.5959404706954956,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00323,118-2026-10-032097-00-71,87082920,0,200,84715000,0.6258482336997986,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00324,118-2026-10-032097-00-72,87082920,0,200,90072010,0.6009966135025024,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,0,1,1
DA-EVAL-V02-00325,118-2026-10-032097-00-73,87082920,0,200,90072010,0.6222135424613953,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,0,1,1
DA-EVAL-V02-00326,118-2026-10-032097-00-74,87082920,0,200,34053000,0.5491238832473755,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00327,118-2026-10-032097-00-75,87082920,0,200,84185000,0.5817508697509766,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00328,118-2026-10-032097-00-76,87082920,0,200,03063692,0.5912380218505859,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00329,118-2026-10-032097-00-77,87082920,0,200,37024200,0.5961368680000305,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00330,118-2026-10-032097-00-78,87082920,0,200,71039990,0.6219195127487183,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00331,118-2026-10-032097-00-79,87082920,0,200,84185000,0.5895286202430725,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00332,118-2026-10-032097-00-8,87081000,0,200,03031200,0.8817868232727051,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00333,118-2026-10-032097-00-80,87082920,0,200,90072010,0.5457580089569092,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00334,118-2026-10-032097-00-81,87082920,0,200,38089119,0.6173288822174072,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00335,118-2026-10-032097-00-82,87082910,0,200,36050000,0.612339973449707,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00336,118-2026-10-032097-00-83,87082910,0,200,34053000,0.5599963068962097,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00337,118-2026-10-032097-00-84,87082920,0,200,27101939,0.6704039573669434,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00338,118-2026-10-032097-00-85,87082920,0,200,85364919,0.6791413426399231,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00339,118-2026-10-032097-00-86,87082910,0,200,34053000,0.6388369202613831,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00340,118-2026-10-032097-00-87,87082920,0,200,34053000,0.6240552067756653,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00341,118-2026-10-032097-00-88,87082910,0,200,84185000,0.6130039691925049,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00342,118-2026-10-032097-00-89,87082910,0,200,34053000,0.5910747647285461,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00343,118-2026-10-032097-00-9,87081000,84,200,37032000,0.6518610119819641,0,0,0,0,0,1,0.011904761904761904,1,1,1,1,1,0.011904761904761904,1,1,1,1
DA-EVAL-V02-00344,118-2026-10-032097-00-90,87082910,0,200,84185000,0.6603398323059082,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00345,118-2026-10-032097-00-91,87082920,0,200,03031200,0.8805919885635376,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00346,118-2026-10-032097-00-92,87082910,0,200,84185000,0.5830390453338623,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00347,118-2026-10-032097-00-93,87082920,0,200,90275000,0.609088659286499,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00348,118-2026-10-032097-00-94,87082920,0,200,71022900,0.6299787759780884,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00349,118-2026-10-032097-00-95,87081000,0,200,03031200,0.8026688098907471,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00350,118-2026-10-032097-00-96,87082920,0,200,90072010,0.6200356483459473,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00351,118-2026-10-032097-00-97,87082930,0,200,84185000,0.6335626840591431,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00352,118-2026-10-032693-00-1,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00353,118-2026-10-032693-00-10,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00354,118-2026-10-032693-00-11,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00355,118-2026-10-032693-00-12,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00356,118-2026-10-032693-00-13,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00357,118-2026-10-032693-00-14,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00358,118-2026-10-032693-00-15,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00359,118-2026-10-032693-00-16,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00360,118-2026-10-032693-00-17,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00361,118-2026-10-032693-00-18,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00362,118-2026-10-032693-00-19,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00363,118-2026-10-032693-00-2,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00364,118-2026-10-032693-00-20,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00365,118-2026-10-032693-00-21,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00366,118-2026-10-032693-00-22,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00367,118-2026-10-032693-00-23,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00368,118-2026-10-032693-00-24,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00369,118-2026-10-032693-00-25,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00370,118-2026-10-032693-00-26,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00371,118-2026-10-032693-00-27,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00372,118-2026-10-032693-00-28,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00373,118-2026-10-032693-00-29,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00374,118-2026-10-032693-00-3,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00375,118-2026-10-032693-00-30,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00376,118-2026-10-032693-00-31,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00377,118-2026-10-032693-00-32,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00378,118-2026-10-032693-00-33,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00379,118-2026-10-032693-00-34,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00380,118-2026-10-032693-00-35,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00381,118-2026-10-032693-00-36,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00382,118-2026-10-032693-00-37,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00383,118-2026-10-032693-00-38,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00384,118-2026-10-032693-00-39,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00385,118-2026-10-032693-00-4,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00386,118-2026-10-032693-00-40,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00387,118-2026-10-032693-00-41,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00388,118-2026-10-032693-00-42,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00389,118-2026-10-032693-00-5,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00390,118-2026-10-032693-00-6,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00391,118-2026-10-032693-00-7,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00392,118-2026-10-032693-00-8,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00393,118-2026-10-032693-00-9,87032100,8,200,56039300,0.598770022392273,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00394,118-2026-10-033870-00-1,87032100,9,200,85043420,0.6272828578948975,0,0,0,1,1,1,0.1111111111111111,1,1,1,1,1,0.1111111111111111,1,1,1,1
DA-EVAL-V02-00395,118-2026-10-036105-00-11,87089999,17,200,69021000,0.6954550743103027,0,0,0,0,1,1,0.058823529411764705,1,1,1,1,1,0.058823529411764705,1,1,1,1
DA-EVAL-V02-00396,118-2026-10-036105-00-12,87089400,0,200,39269030,0.739983320236206,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00397,118-2026-10-036105-00-13,87084090,0,200,39269030,0.7590635418891907,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00398,118-2026-10-036105-00-14,87082920,0,200,39269030,0.7480097413063049,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00399,118-2026-10-036105-00-15,87089999,28,200,39269030,0.7726428508758545,0,0,0,0,1,1,0.03571428571428571,1,1,1,1,1,0.03571428571428571,1,1,1,1
DA-EVAL-V02-00400,118-2026-10-036105-00-16,87081000,128,200,39269030,0.7085399627685547,0,0,0,0,0,0,0.0,0,0,1,1,1,0.0078125,1,1,1,1
DA-EVAL-V02-00401,118-2026-10-036105-00-17,87082910,0,200,39269030,0.7619979381561279,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00402,118-2026-10-036105-00-18,87082920,0,200,39269030,0.7398115396499634,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00403,118-2026-10-036105-00-19,87082920,0,200,39269030,0.739983320236206,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00404,118-2026-10-036105-00-21,87082100,0,200,30024990,0.7348029613494873,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00405,118-2026-10-036105-00-22,87082990,0,200,69021000,0.7510547637939453,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00406,118-2026-10-036105-00-23,87089999,24,200,30024990,0.7134679555892944,0,0,0,0,1,1,0.041666666666666664,1,1,1,1,1,0.041666666666666664,1,1,1,1
DA-EVAL-V02-00407,118-2026-10-036105-00-24,87082920,0,200,39269030,0.7416874170303345,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00408,118-2026-10-036105-00-25,87089100,0,200,39269030,0.7437165975570679,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00409,118-2026-10-036105-00-26,87089999,20,200,39269030,0.733924388885498,0,0,0,0,1,1,0.05,1,1,1,1,1,0.05,1,1,1,1
DA-EVAL-V02-00410,118-2026-10-036105-00-34,87085011,0,200,39269030,0.7049863338470459,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00411,118-2026-10-036105-00-35,87085011,0,200,69021000,0.7270550727844238,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00412,118-2026-10-036105-00-36,87085011,0,200,69021000,0.748323917388916,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,0,1,1
DA-EVAL-V02-00413,118-2026-10-036105-00-38,87089999,42,200,39269030,0.799519419670105,0,0,0,0,1,1,0.023809523809523808,1,1,1,1,1,0.023809523809523808,1,1,1,1
DA-EVAL-V02-00414,118-2026-10-036105-00-39,87089200,0,200,39269030,0.7658387422561646,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00415,118-2026-10-036105-00-40,87089999,86,200,87113000,0.697195827960968,0,0,0,0,0,1,0.011627906976744186,1,1,1,1,1,0.011627906976744186,1,1,1,1
DA-EVAL-V02-00416,118-2026-10-036105-00-41,87089999,56,200,36050000,0.6862998604774475,0,0,0,0,0,1,0.017857142857142856,1,1,1,1,1,0.017857142857142856,1,1,1,1
DA-EVAL-V02-00417,118-2026-10-036105-00-42,87085011,0,200,69021000,0.751701295375824,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00418,118-2026-10-036105-00-43,87088090,0,200,30024990,0.6934223175048828,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00419,118-2026-10-036105-00-46,87089950,0,200,39269030,0.7943036556243896,0,0,0,0,0,0,0.0,0,1,1,1,0,0.0,0,1,1,1
DA-EVAL-V02-00420,118-2026-10-036105-00-47,87089999,52,200,39269030,0.750016450881958,0,0,0,0,0,1,0.019230769230769232,1,1,1,1,1,0.019230769230769232,1,1,1,1
DA-EVAL-V02-00421,118-2026-10-036105-00-48,87089999,0,200,69021000,0.6541845202445984,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00422,118-2026-10-036105-00-49,87082940,0,200,39269030,0.7254811525344849,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00423,118-2026-10-036105-00-52,87142000,0,200,39269030,0.7103236317634583,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,0,1,1
DA-EVAL-V02-00424,118-2026-10-036105-00-54,87089929,0,200,39269030,0.7354912757873535,0,0,0,0,0,0,0.0,0,1,1,1,0,0.0,0,1,1,1
DA-EVAL-V02-00425,118-2026-10-036105-00-55,87089999,35,200,84185000,0.6864717602729797,0,0,0,0,1,1,0.02857142857142857,1,1,1,1,1,0.02857142857142857,1,1,1,1
DA-EVAL-V02-00426,118-2026-10-036105-00-8,87079090,0,200,95030096,0.703842043876648,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,0,0,1
DA-EVAL-V02-00427,118-2026-10-036105-00-9,87079090,0,200,01061319,0.727624773979187,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,0,0,1
DA-EVAL-V02-00428,118-2026-10-038080-00-11,87085011,0,200,69021000,0.7270550727844238,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00429,118-2026-10-038080-00-13,87085011,0,200,69021000,0.7575812339782715,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,0,1,1
DA-EVAL-V02-00430,118-2026-10-038080-00-15,87089999,42,200,39269030,0.799519419670105,0,0,0,0,1,1,0.023809523809523808,1,1,1,1,1,0.023809523809523808,1,1,1,1
DA-EVAL-V02-00431,118-2026-10-038080-00-16,87089950,0,200,39269030,0.7943036556243896,0,0,0,0,0,0,0.0,0,1,1,1,0,0.0,0,1,1,1
DA-EVAL-V02-00432,118-2026-10-038080-00-20,87081000,161,200,39269030,0.7398115396499634,0,0,0,0,0,0,0.0,0,0,1,1,1,0.006211180124223602,1,1,1,1
DA-EVAL-V02-00433,118-2026-10-038080-00-22,87082930,0,200,39269030,0.7248532176017761,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00434,118-2026-10-038080-00-24,87088090,0,200,30024990,0.6934223175048828,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00435,118-2026-10-038080-00-25,87089999,54,200,39269030,0.7153241634368896,0,0,0,0,0,1,0.018518518518518517,1,1,1,1,1,0.018518518518518517,1,1,1,1
DA-EVAL-V02-00436,118-2026-10-038080-00-26,87085011,0,200,69021000,0.7321736216545105,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00437,118-2026-10-038080-00-27,87089200,0,200,39269030,0.7658387422561646,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00438,118-2026-10-038080-00-28,87089999,63,200,69021000,0.729273796081543,0,0,0,0,0,1,0.015873015873015872,1,1,1,1,1,0.015873015873015872,1,1,1,1
DA-EVAL-V02-00439,118-2026-10-038080-00-3,87079090,0,200,95030096,0.7038419246673584,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,0,0,1
DA-EVAL-V02-00440,118-2026-10-038080-00-4,87079090,0,200,01061319,0.727624773979187,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,0,0,1
DA-EVAL-V02-00441,118-2026-10-038080-00-5,87079090,0,200,38089199,0.7299256920814514,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,0,0,1
DA-EVAL-V02-00442,118-2026-10-038080-00-6,87079090,0,200,01061319,0.6938158869743347,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,0,0,1
DA-EVAL-V02-00443,118-2026-10-038080-00-7,87082920,0,200,39269030,0.7480097413063049,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00444,118-2026-10-038080-00-8,87089100,0,200,39269030,0.7437165975570679,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00445,118-2026-10-038080-00-9,87089999,6,200,39269030,0.7339243292808533,0,0,0,1,1,1,0.16666666666666666,1,1,1,1,1,0.16666666666666666,1,1,1,1
DA-EVAL-V02-00446,118-2026-10-038926-00-12,87089999,45,200,71023900,0.6735966205596924,0,0,0,0,1,1,0.022222222222222223,1,1,1,1,1,0.022222222222222223,1,1,1,1
DA-EVAL-V02-00447,118-2026-10-038926-00-15,87089999,32,200,71022900,0.6665362119674683,0,0,0,0,1,1,0.03125,1,1,1,1,1,0.03125,1,1,1,1
DA-EVAL-V02-00448,118-2026-10-038926-00-16,87089999,56,200,39269030,0.7247904539108276,0,0,0,0,0,1,0.017857142857142856,1,1,1,1,1,0.017857142857142856,1,1,1,1
DA-EVAL-V02-00449,118-2026-10-038926-00-17,87089999,20,200,39269030,0.6900200247764587,0,0,0,0,1,1,0.05,1,1,1,1,1,0.05,1,1,1,1
DA-EVAL-V02-00450,118-2026-10-038926-00-18,87089999,45,200,03031200,0.7801500558853149,0,0,0,0,1,1,0.022222222222222223,1,1,1,1,1,0.022222222222222223,1,1,1,1
DA-EVAL-V02-00451,118-2026-10-038926-00-22,87089399,0,200,84651000,0.7198755145072937,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00452,118-2026-10-038926-00-23,87085019,0,200,39269030,0.7247904539108276,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00453,118-2026-10-038926-00-24,87089999,29,200,03031200,0.7762667536735535,0,0,0,0,1,1,0.034482758620689655,1,1,1,1,1,0.034482758620689655,1,1,1,1
DA-EVAL-V02-00454,118-2026-10-038926-00-26,87089999,20,200,84185000,0.6056207418441772,0,0,0,0,1,1,0.05,1,1,1,1,1,0.05,1,1,1,1
DA-EVAL-V02-00455,118-2026-10-038926-00-27,87082990,0,200,03031200,0.7787694334983826,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00456,118-2026-10-038926-00-28,87083021,0,200,39269030,0.7224469184875488,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00457,118-2026-10-038926-00-3,87089950,0,200,39269030,0.6900200247764587,0,0,0,0,0,0,0.0,0,1,1,1,0,0.0,0,1,1,1
DA-EVAL-V02-00458,118-2026-10-038926-00-30,87088020,0,200,01061319,0.6577946543693542,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00459,118-2026-10-038926-00-31,87089999,45,200,03031200,0.7801500558853149,0,0,0,0,1,1,0.022222222222222223,1,1,1,1,1,0.022222222222222223,1,1,1,1
DA-EVAL-V02-00460,118-2026-10-038926-00-32,87089999,36,200,71022900,0.6239016056060791,0,0,0,0,1,1,0.027777777777777776,1,1,1,1,1,0.027777777777777776,1,1,1,1
DA-EVAL-V02-00461,118-2026-10-038926-00-33,87082930,0,200,39269030,0.6596068739891052,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00462,118-2026-10-038926-00-37,87082910,0,200,01061319,0.6584771871566772,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
