case_id,id_unico,declaracion,serie,query,nandina_ref,partida_ref,sub_partida_ref,clase_ref,reference_code_in_corpus,reference_doc_id,rank_ref,position_bucket,coverage_class,retrieved_count,raw_retrieved_count,raw_repeated_code_count,effective_ranking_has_repeated_codes,top1_code,top1_doc_id,top1_score,reciprocal_rank,method,flag_missing_parent_4d,flag_missing_parent_hs6,flag_missing_both_parents,flag_duplicate_code_documents,flag_generic_or_short_leaf_description,hit_top_1,hit_top_3,hit_top_5,hit_top_10,hit_top_50,hit_recall_50,hit_recall_100,hit_recall_200,exact_at_10,hs6_at_10,hs4_at_10,chapter_at_10,exact_at_50,hs6_at_50,hs4_at_50,chapter_at_50,exact_at_100,hs6_at_100,hs4_at_100,chapter_at_100,exact_at_200,hs6_at_200,hs4_at_200,chapter_at_200,hierarchical_evidence_class_at_100,hierarchical_evidence_class_at_200
DA-EVAL-V02-00381,118-2026-10-032693-00-36,118-2026-10-032693-00,36,"L7,MARCA:TAO MOTOR,MODELO:BRAVES 150,VE:BRAVES 150,AÑO MOD:2026 CH:L9NACGV38T1101830,VI:L9NACGV38T1101830,MO:157QMJT01000424,CC:149,NC:1,CO:GASOLINA,SNTT: CA:CUATRIMOTO,PM:9.00@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:375,PN:175,CU:200,LA:1860,AN:1120,AL:1160,NR:4,AR1:10/7,N1:23/07R10 TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2379,1,0,29034800,NANDINA_29034800,30.322749515448237,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hierarchical_evidence,no_hierarchical_evidence
DA-EVAL-V02-00382,118-2026-10-032693-00-37,118-2026-10-032693-00,37,"L7,MARCA:TAO MOTOR,MODELO:BRAVES 150,VE:BRAVES 150,AÑO MOD:2026 CH:L9NACGV39T1101870,VI:L9NACGV39T1101870,MO:157QMJT01000441,CC:149,NC:1,CO:GASOLINA,SNTT: CA:CUATRIMOTO,PM:9.00@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:375,PN:175,CU:200,LA:1860,AN:1120,AL:1160,NR:4,AR1:10/7,N1:23/07R10 TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2379,1,0,29034800,NANDINA_29034800,30.322749515448237,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hierarchical_evidence,no_hierarchical_evidence
DA-EVAL-V02-00383,118-2026-10-032693-00-38,118-2026-10-032693-00,38,"L7,MARCA:TAO MOTOR,MODELO:BRAVES 150,VE:BRAVES 150,AÑO MOD:2026 CH:L9NACGV39T1101867,VI:L9NACGV39T1101867,MO:157QMJT01000428,CC:149,NC:1,CO:GASOLINA,SNTT: CA:CUATRIMOTO,PM:9.00@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:375,PN:175,CU:200,LA:1860,AN:1120,AL:1160,NR:4,AR1:10/7,N1:23/07R10 TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2379,1,0,29034800,NANDINA_29034800,30.322749515448237,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hierarchical_evidence,no_hierarchical_evidence
DA-EVAL-V02-00384,118-2026-10-032693-00-39,118-2026-10-032693-00,39,"L7,MARCA:TAO MOTOR,MODELO:BRAVES 150,VE:BRAVES 150,AÑO MOD:2026 CH:L9NACGV39T1101898,VI:L9NACGV39T1101898,MO:157QMJT01000459,CC:149,NC:1,CO:GASOLINA,SNTT: CA:CUATRIMOTO,PM:9.00@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:375,PN:175,CU:200,LA:1860,AN:1120,AL:1160,NR:4,AR1:10/7,N1:23/07R10 TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2379,1,0,29034800,NANDINA_29034800,30.322749515448237,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hierarchical_evidence,no_hierarchical_evidence
DA-EVAL-V02-00385,118-2026-10-032693-00-4,118-2026-10-032693-00,4,"L7,MARCA:TAO MOTOR,MODELO:BRAVES 150,VE:BRAVES 150,AÑO MOD:2026 CH:L9NACGV30T1101899,VI:L9NACGV30T1101899,MO:157QMJT01000434,CC:149,NC:1,CO:GASOLINA,SNTT: CA:CUATRIMOTO,PM:9.00@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:375,PN:175,CU:200,LA:1860,AN:1120,AL:1160,NR:4,AR1:10/7,N1:23/07R10 TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2379,1,0,29034800,NANDINA_29034800,30.322749515448237,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hierarchical_evidence,no_hierarchical_evidence
DA-EVAL-V02-00386,118-2026-10-032693-00-40,118-2026-10-032693-00,40,"L7,MARCA:TAO MOTOR,MODELO:BRAVES 150,VE:BRAVES 150,AÑO MOD:2026 CH:L9NACGV39T1101903,VI:L9NACGV39T1101903,MO:157QMJT01000478,CC:149,NC:1,CO:GASOLINA,SNTT: CA:CUATRIMOTO,PM:9.00@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:375,PN:175,CU:200,LA:1860,AN:1120,AL:1160,NR:4,AR1:10/7,N1:23/07R10 TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2379,1,0,29034800,NANDINA_29034800,30.322749515448237,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hierarchical_evidence,no_hierarchical_evidence
DA-EVAL-V02-00387,118-2026-10-032693-00-41,118-2026-10-032693-00,41,"L7,MARCA:TAO MOTOR,MODELO:BRAVES 150,VE:BRAVES 150,AÑO MOD:2026 CH:L9NACGV3XT1101876,VI:L9NACGV3XT1101876,MO:157QMJT01000480,CC:149,NC:1,CO:GASOLINA,SNTT: CA:CUATRIMOTO,PM:9.00@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:375,PN:175,CU:200,LA:1860,AN:1120,AL:1160,NR:4,AR1:10/7,N1:23/07R10 TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2379,1,0,29034800,NANDINA_29034800,30.322749515448237,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hierarchical_evidence,no_hierarchical_evidence
DA-EVAL-V02-00388,118-2026-10-032693-00-42,118-2026-10-032693-00,42,"L7,MARCA:TAO MOTOR,MODELO:BRAVES 150,VE:BRAVES 150,AÑO MOD:2026 CH:L9NACGV3XT1101893,VI:L9NACGV3XT1101893,MO:157QMJT01000455,CC:149,NC:1,CO:GASOLINA,SNTT: CA:CUATRIMOTO,PM:9.00@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:375,PN:175,CU:200,LA:1860,AN:1120,AL:1160,NR:4,AR1:10/7,N1:23/07R10 TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2379,1,0,29034800,NANDINA_29034800,30.322749515448237,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hierarchical_evidence,no_hierarchical_evidence
DA-EVAL-V02-00389,118-2026-10-032693-00-5,118-2026-10-032693-00,5,"L7,MARCA:TAO MOTOR,MODELO:BRAVES 150,VE:BRAVES 150,AÑO MOD:2026 CH:L9NACGV32T1101824,VI:L9NACGV32T1101824,MO:157QMJT01000438,CC:149,NC:1,CO:GASOLINA,SNTT: CA:CUATRIMOTO,PM:9.00@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:375,PN:175,CU:200,LA:1860,AN:1120,AL:1160,NR:4,AR1:10/7,N1:23/07R10 TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2379,1,0,29034800,NANDINA_29034800,30.322749515448237,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hierarchical_evidence,no_hierarchical_evidence
DA-EVAL-V02-00390,118-2026-10-032693-00-6,118-2026-10-032693-00,6,"L7,MARCA:TAO MOTOR,MODELO:BRAVES 150,VE:BRAVES 150,AÑO MOD:2026 CH:L9NACGV34T1101825,VI:L9NACGV34T1101825,MO:157QMJT01000469,CC:149,NC:1,CO:GASOLINA,SNTT: CA:CUATRIMOTO,PM:9.00@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:375,PN:175,CU:200,LA:1860,AN:1120,AL:1160,NR:4,AR1:10/7,N1:23/07R10 TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2379,1,0,29034800,NANDINA_29034800,30.322749515448237,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hierarchical_evidence,no_hierarchical_evidence
DA-EVAL-V02-00391,118-2026-10-032693-00-7,118-2026-10-032693-00,7,"L7,MARCA:TAO MOTOR,MODELO:BRAVES 150,VE:BRAVES 150,AÑO MOD:2026 CH:L9NACGV32T1101855,VI:L9NACGV32T1101855,MO:157QMJT01000500,CC:149,NC:1,CO:GASOLINA,SNTT: CA:CUATRIMOTO,PM:9.00@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:375,PN:175,CU:200,LA:1860,AN:1120,AL:1160,NR:4,AR1:10/7,N1:23/07R10 TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2379,1,0,29034800,NANDINA_29034800,30.322749515448237,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hierarchical_evidence,no_hierarchical_evidence
DA-EVAL-V02-00392,118-2026-10-032693-00-8,118-2026-10-032693-00,8,"L7,MARCA:TAO MOTOR,MODELO:BRAVES 150,VE:BRAVES 150,AÑO MOD:2026 CH:L9NACGV34T1101873,VI:L9NACGV34T1101873,MO:157QMJT01000465,CC:149,NC:1,CO:GASOLINA,SNTT: CA:CUATRIMOTO,PM:9.00@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:375,PN:175,CU:200,LA:1860,AN:1120,AL:1160,NR:4,AR1:10/7,N1:23/07R10 TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2379,1,0,29034800,NANDINA_29034800,30.322749515448237,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hierarchical_evidence,no_hierarchical_evidence
DA-EVAL-V02-00393,118-2026-10-032693-00-9,118-2026-10-032693-00,9,"L7,MARCA:TAO MOTOR,MODELO:BRAVES 150,VE:BRAVES 150,AÑO MOD:2026 CH:L9NACGV32T1101869,VI:L9NACGV32T1101869,MO:157QMJT01000470,CC:149,NC:1,CO:GASOLINA,SNTT: CA:CUATRIMOTO,PM:9.00@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:375,PN:175,CU:200,LA:1860,AN:1120,AL:1160,NR:4,AR1:10/7,N1:23/07R10 TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2379,1,0,29034800,NANDINA_29034800,30.322749515448237,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hierarchical_evidence,no_hierarchical_evidence
DA-EVAL-V02-00394,118-2026-10-033870-00-1,118-2026-10-033870-00,1,"AUTOMOVIL-(M1), Marca:VOLKSWAGEN-(VWG), A¤o MODELO:2026, Modelo:(313)-POLO CAR:HATCHBACK,C1:NEGRO NINJA,CO:GASOLINA (Chispa),SN:0,M1 VOLKSWAGEN POLO CONFORTLINE 1.0 NC:03,CC:999,VIN:9BWAH5BZ9TT630064,MOT:DHSB61941,CHA:9BWAH5BZ9TT630064 AS:05,EJ:02,FR:4X2,TT:AUTOMATICO,PA:04,PM:74@5000,PB:1564,PN:1140,CU:424 AC:ACDARA,NF:VOLKSWAGEN,AR:15/5,DE:2566,A¥O FAB:2025,A¥O MOD:2026,LA:4074,AN:1751,AL:1471",87032100,8703,870321,87,True,NANDINA_87032100,0,>200_or_not_retrieved,present_not_recovered_top_200,200,1835,0,0,74091100,NANDINA_74091100,20.538893829355576,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no_hierarchical_evidence,chapter_only
DA-EVAL-V02-00395,118-2026-10-036105-00-11,118-2026-10-036105-00,11,"PIEZAS PLASTICAS CON ACCESORIOS,S/M,S/M, TRUCK PLASTIC PARTS, REPUESTO PARA VEHICULOS ESTADO: USADO, PIEZAS PLASTICAS CON ACCESORIOS PARA CAMION Y OTROS (SET) USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",87089999,8708,870899,87,True,NANDINA_87089999,58,51-100,51-100,200,1383,0,0,63080000,NANDINA_63080000,24.71721770479748,0.017241379310344827,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,exact_recovered,exact_recovered
DA-EVAL-V02-00396,118-2026-10-036105-00-12,118-2026-10-036105-00,12,"TIMON COMPLETO,S/M,S/M, STEERING WHELL, REPUESTO PARA VEHICULOS ESTADO: USADO USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",87089400,8708,870894,87,True,NANDINA_87089400,0,>200_or_not_retrieved,present_not_recovered_top_200,200,558,0,0,89032200,NANDINA_89032200,22.172975120367905,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,chapter_only,hs4_recovered_without_hs6_or_exact
DA-EVAL-V02-00397,118-2026-10-036105-00-13,118-2026-10-036105-00,13,"FRENO PRINCIPAL,S/M,S/M, MASTER BRAKE, REPUESTO PARA VEHICULOS ESTADO: USADO, SISTEMA DE FRENO CON ACCESORIOS USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",87084090,8708,870840,87,True,NANDINA_87084090,104,101-200,101-200,200,1027,0,0,87149300,NANDINA_87149300,33.98977047341672,0.009615384615384616,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,hs4_recovered_without_hs6_or_exact,exact_recovered
DA-EVAL-V02-00398,118-2026-10-036105-00-14,118-2026-10-036105-00,14,"PUERTA,S/M,S/M, DOOR, REPUESTO PARA VEHICULOS ESTADO: USADO USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",87082920,8708,870829,87,True,NANDINA_87082920,0,>200_or_not_retrieved,present_not_recovered_top_200,200,558,0,0,89032200,NANDINA_89032200,22.172975120367905,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,chapter_only,hs6_recovered_without_exact
DA-EVAL-V02-00399,118-2026-10-036105-00-15,118-2026-10-036105-00,15,"PROTECCION DE METAL,S/M,S/M, TRUNK, REPUESTO PARA VEHICULOS ESTADO: USADO, CON ACCESORIOS (SET) USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",87089999,8708,870899,87,True,NANDINA_87089999,116,101-200,101-200,200,1238,0,0,89032200,NANDINA_89032200,22.172975120367905,0.008620689655172414,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,hs4_recovered_without_hs6_or_exact,exact_recovered
DA-EVAL-V02-00401,118-2026-10-036105-00-17,118-2026-10-036105-00,17,"CAPOT,S/M,S/M, BONNET, REPUESTO PARA VEHICULOS ESTADO: USADO USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",87082910,8708,870829,87,True,NANDINA_87082910,179,101-200,101-200,200,558,0,0,89032200,NANDINA_89032200,22.172975120367905,0.00558659217877095,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,chapter_only,exact_recovered
DA-EVAL-V02-00403,118-2026-10-036105-00-19,118-2026-10-036105-00,19,"PUERTA POSTERIOR,S/M,S/M, REAR HATCH, REPUESTO PARA VEHICULOS ESTADO: USADO USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",87082920,8708,870829,87,True,NANDINA_87082920,0,>200_or_not_retrieved,present_not_recovered_top_200,200,558,0,0,89032200,NANDINA_89032200,22.172975120367905,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,chapter_only,hs6_recovered_without_exact
DA-EVAL-V02-00406,118-2026-10-036105-00-23,118-2026-10-036105-00,23,"CABLE DE SISTEMA ELECTRICO,S/M,S/M, ELECTRICAL SYSTEM CABLE (SET), REPUESTO PARA VEHICULOS ESTADO: USADO USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",87089999,8708,870899,87,True,NANDINA_87089999,0,>200_or_not_retrieved,present_not_recovered_top_200,200,1753,1,0,89032200,NANDINA_89032200,22.172975120367905,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,hs4_recovered_without_hs6_or_exact,hs4_recovered_without_hs6_or_exact
DA-EVAL-V02-00407,118-2026-10-036105-00-24,118-2026-10-036105-00,24,"SEGURO DE PUERTA,S/M,S/M, DOOR LOCK, REPUESTO PARA VEHICULOS ESTADO: USADO USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",87082920,8708,870829,87,True,NANDINA_87082920,0,>200_or_not_retrieved,present_not_recovered_top_200,200,558,0,0,89032200,NANDINA_89032200,22.172975120367905,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,chapter_only,hs6_recovered_without_exact
DA-EVAL-V02-00408,118-2026-10-036105-00-25,118-2026-10-036105-00,25,"RADIADOR,S/M,S/M, RADIATOR, REPUESTO PARA VEHICULOS ESTADO: USADO, RADIADOR COMPLETO USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",87089100,8708,870891,87,True,NANDINA_87089100,152,101-200,101-200,200,558,0,0,89032200,NANDINA_89032200,22.172975120367905,0.006578947368421052,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,True,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,chapter_only,exact_recovered
DA-EVAL-V02-00413,118-2026-10-036105-00-38,118-2026-10-036105-00,38,"AROS DE METAL,S/M,S/M, RIMS, REPUESTO PARA VEHICULOS ESTADO: USADO USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",87089999,8708,870899,87,True,NANDINA_87089999,0,>200_or_not_retrieved,present_not_recovered_top_200,200,755,0,0,89032200,NANDINA_89032200,22.172975120367905,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,chapter_only,hs4_recovered_without_hs6_or_exact
DA-EVAL-V02-00415,118-2026-10-036105-00-40,118-2026-10-036105-00,40,"VENTILADOR DE VIENTO DE CABINA,S/M,S/M, CABIN WIND BREAK, REPUESTO PARA VEHICULOS ESTADO: USADO, CON ACCESORIOS USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",87089999,8708,870899,87,True,NANDINA_87089999,133,101-200,101-200,200,1042,0,0,89032200,NANDINA_89032200,22.172975120367905,0.007518796992481203,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,hs4_recovered_without_hs6_or_exact,exact_recovered
DA-EVAL-V02-00416,118-2026-10-036105-00-41,118-2026-10-036105-00,41,"PORTON TRASERO,S/M,S/M, TRUCK TAILGATE (SET), REPUESTO PARA VEHICULOS ESTADO: USADO. CON ACCESORIOS DE CAMION USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",87089999,8708,870899,87,True,NANDINA_87089999,104,101-200,101-200,200,1016,0,0,89032200,NANDINA_89032200,22.172975120367905,0.009615384615384616,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,hs4_recovered_without_hs6_or_exact,exact_recovered
DA-EVAL-V02-00419,118-2026-10-036105-00-46,118-2026-10-036105-00,46,"TANQUE DE COMBUSTIBLE,S/M,S/M, FUEL TANK, REPUESTO PARA VEHICULOS ESTADO: USADO USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",87089950,8708,870899,87,True,NANDINA_87089950,0,>200_or_not_retrieved,present_not_recovered_top_200,200,561,0,0,89032200,NANDINA_89032200,22.172975120367905,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,chapter_only,hs6_recovered_without_exact
DA-EVAL-V02-00420,118-2026-10-036105-00-47,118-2026-10-036105-00,47,"CAJA DE HERRAMIENTAS,S/M,S/M, TOOL BOX, REPUESTO PARA VEHICULOS ESTADO: USADO USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",87089999,8708,870899,87,True,NANDINA_87089999,0,>200_or_not_retrieved,present_not_recovered_top_200,200,663,0,0,89032200,NANDINA_89032200,22.172975120367905,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,chapter_only,chapter_only
DA-EVAL-V02-00421,118-2026-10-036105-00-48,118-2026-10-036105-00,48,"PARRILLA DE PROTECCION LATERAL,S/M,S/M, SIDE PROTECTION TUBE (SET), REPUESTO PARA VEHICULOS ESTADO: USADO, CON ACCESORIOS USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",87089999,8708,870899,87,True,NANDINA_87089999,107,101-200,101-200,200,1053,0,0,89032200,NANDINA_89032200,22.172975120367905,0.009345794392523364,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,hs4_recovered_without_hs6_or_exact,exact_recovered
DA-EVAL-V02-00422,118-2026-10-036105-00-49,118-2026-10-036105-00,49,"TABLERO COMPLETO,S/M,S/M, DASHBOARD, REPUESTO PARA VEHICULOS ESTADO: USADO, CON ACCESORIOS USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",87082940,8708,870829,87,True,NANDINA_87082940,109,101-200,101-200,200,1016,0,0,89032200,NANDINA_89032200,22.172975120367905,0.009174311926605505,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,hs6_recovered_without_exact,exact_recovered
DA-EVAL-V02-00423,118-2026-10-036105-00-52,118-2026-10-036105-00,52,"SILLAS DE RUEDA MANUAL,S/M,S/M, WHELL CHAIRS MANUAL ESTADO: USADO, CON ACCESORIOS USO: PERSONAL",87142000,8714,871420,87,True,NANDINA_87142000,0,>200_or_not_retrieved,present_not_recovered_top_200,200,807,0,0,89032200,NANDINA_89032200,22.172975120367905,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,chapter_only,chapter_only
DA-EVAL-V02-00424,118-2026-10-036105-00-54,118-2026-10-036105-00,54,"CARDAN COMPLETO,S/M,S/M, CARDAN (SET), REPUESTO PARA VEHICULOS ESTADO: USADO USO: AUTOMOTRIZ RESOLUCION Nº 010-2023/SDC-INDECOPI",87089929,8708,870899,87,True,NANDINA_87089929,186,101-200,101-200,200,558,0,0,89032200,NANDINA_89032200,22.172975120367905,0.005376344086021506,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,chapter_only,exact_recovered
