case_id,id_unico,declaracion,serie,query,nandina_ref,partida_ref,sub_partida_ref,clase_ref,reference_code_in_corpus,reference_doc_id,rank_ref,position_bucket,coverage_class,retrieved_count,top1_code,top1_doc_id,top1_score,reciprocal_rank,method,hit_top_1,hit_top_3,hit_top_5,hit_top_10,hit_top_50,hit_recall_50,hit_recall_100,partida_at_10,partida_at_50,partida_at_100,sub_partida_at_10,sub_partida_at_50,sub_partida_at_100,clase_at_10,clase_at_50,clase_at_100
DA-EVAL-V02-00598,118-2026-10-046923-00-63,118-2026-10-046923-00,63,"L7,MARCA:MC MOTOR`S,MODELO:AFN 125,AÑO MOD:2026 CH:L85AG4FJ7T1007337,VI:L85AG4FJ7T1007337,MO:154FMI13F 41368,CC:125,NC:1,CO:GASOLINA,SNTT: CA:CUATRIMOTO,PM:5.60@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:245,PN:115,CU:130,LA:1470,AN:1040,AL:950,NR:4 TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>50_or_not_retrieved,present_not_recovered_top_50,63,29034400,NANDINA_29034400,12.920824666383911,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
DA-EVAL-V02-00599,118-2026-10-046923-00-64,118-2026-10-046923-00,64,"L7,MARCA:MC MOTOR`S,MODELO:AFN 125,AÑO MOD:2026 CH:L85AG4FJ9T1007338,VI:L85AG4FJ9T1007338,MO:154FMI13F 41377,CC:125,NC:1,CO:GASOLINA,SNTT: CA:CUATRIMOTO,PM:5.60@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:245,PN:115,CU:130,LA:1470,AN:1040,AL:950,NR:4 TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>50_or_not_retrieved,present_not_recovered_top_50,63,29034400,NANDINA_29034400,12.920824666383911,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
DA-EVAL-V02-00600,118-2026-10-046923-00-65,118-2026-10-046923-00,65,"L7,MARCA:MC MOTOR`S,MODELO:AFN 125,AÑO MOD:2026 CH:L85AG4FJ0T1007339,VI:L85AG4FJ0T1007339,MO:154FMI13F 41386,CC:125,NC:1,CO:GASOLINA,SNTT: CA:CUATRIMOTO,PM:5.60@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:245,PN:115,CU:130,LA:1470,AN:1040,AL:950,NR:4 TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>50_or_not_retrieved,present_not_recovered_top_50,63,29034400,NANDINA_29034400,12.920824666383911,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
DA-EVAL-V02-00601,118-2026-10-046923-00-66,118-2026-10-046923-00,66,"L7,MARCA:MC MOTOR`S,MODELO:AFN 125,AÑO MOD:2026 CH:L85AG4FJ7T1007340,VI:L85AG4FJ7T1007340,MO:154FMI13F 41389,CC:125,NC:1,CO:GASOLINA,SNTT: CA:CUATRIMOTO,PM:5.60@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:245,PN:115,CU:130,LA:1470,AN:1040,AL:950,NR:4 TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>50_or_not_retrieved,present_not_recovered_top_50,63,29034400,NANDINA_29034400,12.920824666383911,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
DA-EVAL-V02-00602,118-2026-10-046923-00-67,118-2026-10-046923-00,67,"L7,MARCA:MC MOTOR`S,MODELO:AFN 125,AÑO MOD:2026 CH:L85AG4FJ9T1007341,VI:L85AG4FJ9T1007341,MO:154FMI13F 41380,CC:125,NC:1,CO:GASOLINA,SNTT: CA:CUATRIMOTO,PM:5.60@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:245,PN:115,CU:130,LA:1470,AN:1040,AL:950,NR:4 TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>50_or_not_retrieved,present_not_recovered_top_50,63,29034400,NANDINA_29034400,12.920824666383911,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
DA-EVAL-V02-00603,118-2026-10-046923-00-68,118-2026-10-046923-00,68,"L7,MARCA:MC MOTOR`S,MODELO:AFN 125,AÑO MOD:2026 CH:L85AG4FJ0T1007342,VI:L85AG4FJ0T1007342,MO:154FMI13F 41382,CC:125,NC:1,CO:GASOLINA,SNTT: CA:CUATRIMOTO,PM:5.60@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:245,PN:115,CU:130,LA:1470,AN:1040,AL:950,NR:4 TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>50_or_not_retrieved,present_not_recovered_top_50,63,29034400,NANDINA_29034400,12.920824666383911,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
DA-EVAL-V02-00604,118-2026-10-046923-00-69,118-2026-10-046923-00,69,"L7,MARCA:MC MOTOR`S,MODELO:AFN 125,AÑO MOD:2026 CH:L85AG4FJ2T1007343,VI:L85AG4FJ2T1007343,MO:154FMI13F 41379,CC:125,NC:1,CO:GASOLINA,SNTT: CA:CUATRIMOTO,PM:5.60@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:245,PN:115,CU:130,LA:1470,AN:1040,AL:950,NR:4 TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>50_or_not_retrieved,present_not_recovered_top_50,63,29034400,NANDINA_29034400,12.920824666383911,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
DA-EVAL-V02-00605,118-2026-10-046923-00-7,118-2026-10-046923-00,7,"L7,MARCA:MC MOTOR`S,MODELO:AFX 200,AÑO MOD:2026 CH:L85AG4FM3T1007281,VI:L85AG4FM3T1007281,MO:JN1P63QMK-3D25123383,CC:180,NC:1,CO:GASOLINA, CA:CUATRIMOTO,PM:11.20@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:372,PN:192,CU:180,LA:1895,AN:1080,AL:1110,NR:4 C2:VERDE,TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>50_or_not_retrieved,present_not_recovered_top_50,76,09022000,NANDINA_09022000,14.873628365464127,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
DA-EVAL-V02-00606,118-2026-10-046923-00-70,118-2026-10-046923-00,70,"L7,MARCA:MC MOTOR`S,MODELO:AFN 125,AÑO MOD:2026 CH:L85AG4FJ4T1007344,VI:L85AG4FJ4T1007344,MO:154FMI13F 41381,CC:125,NC:1,CO:GASOLINA,SNTT: CA:CUATRIMOTO,PM:5.60@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:245,PN:115,CU:130,LA:1470,AN:1040,AL:950,NR:4 TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>50_or_not_retrieved,present_not_recovered_top_50,63,29034400,NANDINA_29034400,12.920824666383911,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
DA-EVAL-V02-00607,118-2026-10-046923-00-71,118-2026-10-046923-00,71,"L7,MARCA:MC MOTOR`S,MODELO:AFN 125,AÑO MOD:2026 CH:L85AG4FJ6T1007345,VI:L85AG4FJ6T1007345,MO:154FMI13F 41360,CC:125,NC:1,CO:GASOLINA,SNTT: CA:CUATRIMOTO,PM:5.60@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:245,PN:115,CU:130,LA:1470,AN:1040,AL:950,NR:4 TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>50_or_not_retrieved,present_not_recovered_top_50,63,29034400,NANDINA_29034400,12.920824666383911,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
DA-EVAL-V02-00608,118-2026-10-046923-00-72,118-2026-10-046923-00,72,"NEUMATICO DELANTERO Y ARO 10, S/M, S/M NEUMATICO DELANTERO Y ARO 10 FRONT TIRE AND RIM 10""(23X7-10) INCLUDE:REAR RIM HUB,FOR 125 CC REPUESTO PARA CUATRIMOTO",87087010,8708,870870,87,True,NANDINA_87087010,0,>50_or_not_retrieved,present_not_recovered_top_50,47,72081010,NANDINA_72081010,28.292687561868266,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00609,118-2026-10-046923-00-73,118-2026-10-046923-00,73,"NEUMATICO POSTERIOR Y ARO 10, S/M, S/M NEUMATICO POSTERIOR Y ARO 10 REAR TIRE AND RIM 10""(23X7-10) INCLUDE:REAR RIM HUB,FOR 125 CC REPUESTO PARA CUATRIMOTO",87087010,8708,870870,87,True,NANDINA_87087010,0,>50_or_not_retrieved,present_not_recovered_top_50,47,72081010,NANDINA_72081010,28.292687561868266,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00610,118-2026-10-046923-00-74,118-2026-10-046923-00,74,"NEUMATICO DELANTERO Y ARO 10, S/M, S/M NEUMATICO DELANTERO Y ARO 10 FRONT TIRE AND RIM 10""(23X7-10)INCLUDE:NUT,FOR 125 CC REPUESTO PARA CUATRIMOTO",87087010,8708,870870,87,True,NANDINA_87087010,0,>50_or_not_retrieved,present_not_recovered_top_50,47,72081010,NANDINA_72081010,28.292687561868266,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00611,118-2026-10-046923-00-75,118-2026-10-046923-00,75,"NEUMATICO POSTERIOR Y ARO 10, S/M, S/M NEUMATICO POSTERIOR Y ARO 10 REAR TIRE AND RIM 10""(23X7-10)INCLUDE:BOLT,RIM HUB,FOR 125 CC REPUESTO PARA CUATRIMOTO",87087010,8708,870870,87,True,NANDINA_87087010,0,>50_or_not_retrieved,present_not_recovered_top_50,47,72081010,NANDINA_72081010,28.292687561868266,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00612,118-2026-10-046923-00-77,118-2026-10-046923-00,77,"PALANCA DE CAMBIOS, MC MOTOR`S, AFX 200L PALANCA DE CAMBIOS SHIFT LEVER REPUESTO PARA CUATRIMOTO",87089999,8708,870899,87,True,NANDINA_87089999,0,>50_or_not_retrieved,present_not_recovered_top_50,20,96086000,NANDINA_96086000,10.864582580275036,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
DA-EVAL-V02-00613,118-2026-10-046923-00-78,118-2026-10-046923-00,78,"PIÑÓN DE DIENTE, MC MOTOR`S, AFX 200L PIÑÓN DE DIENTE SPROCKET REPUESTO PARA CUATRIMOTO",87089929,8708,870899,87,True,NANDINA_87089929,0,>50_or_not_retrieved,present_not_recovered_top_50,20,96086000,NANDINA_96086000,10.864582580275036,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
DA-EVAL-V02-00614,118-2026-10-046923-00-79,118-2026-10-046923-00,79,"CABLE DEL ACELERADOR, MC MOTOR`S, AFX 200L CABLE DEL ACELERADOR THROTTLE CABLE REPUESTO PARA CUATRIMOTO",87089999,8708,870899,87,True,NANDINA_87089999,0,>50_or_not_retrieved,present_not_recovered_top_50,20,96086000,NANDINA_96086000,10.864582580275036,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
DA-EVAL-V02-00615,118-2026-10-046923-00-8,118-2026-10-046923-00,8,"L7,MARCA:MC MOTOR`S,MODELO:AFX 200,AÑO MOD:2026 CH:L85AG4FM5T1007282,VI:L85AG4FM5T1007282,MO:JN1P63QMK-3D25123373,CC:180,NC:1,CO:GASOLINA, CA:CUATRIMOTO,PM:11.20@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:372,PN:192,CU:180,LA:1895,AN:1080,AL:1110,NR:4 C2:VERDE,TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>50_or_not_retrieved,present_not_recovered_top_50,76,09022000,NANDINA_09022000,14.873628365464127,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
DA-EVAL-V02-00616,118-2026-10-046923-00-81,118-2026-10-046923-00,81,"CONJUNTO DE RÓTULA, MC MOTOR`S, AFX 200L CONJUNTO DE RÓTULA BALL JOINNT ASSEMBLY REPUESTO PARA CUATRIMOTO",87089999,8708,870899,87,True,NANDINA_87089999,0,>50_or_not_retrieved,present_not_recovered_top_50,20,96086000,NANDINA_96086000,10.864582580275036,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
DA-EVAL-V02-00617,118-2026-10-046923-00-82,118-2026-10-046923-00,82,"TUERCA RANURADA, MC MOTOR`S, AFX 200L TUERCA RANURADA SLOTTED NUT REPUESTO PARA CUATRIMOTO",87087020,8708,870870,87,True,NANDINA_87087020,0,>50_or_not_retrieved,present_not_recovered_top_50,20,96086000,NANDINA_96086000,10.864582580275036,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
DA-EVAL-V02-00618,118-2026-10-046923-00-85,118-2026-10-046923-00,85,"PASADOR DE CHAVETA, MC MOTOR`S, AFX 200L PASADOR DE CHAVETA COTTER PIN REPUESTO PARA CUATRIMOTO",87089999,8708,870899,87,True,NANDINA_87089999,0,>50_or_not_retrieved,present_not_recovered_top_50,20,96086000,NANDINA_96086000,10.864582580275036,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
DA-EVAL-V02-00619,118-2026-10-046923-00-87,118-2026-10-046923-00,87,"CADENA, MC MOTOR`S, AFX 200L CADENA CHAIN REPUESTO PARA CUATRIMOTO",87089999,8708,870899,87,True,NANDINA_87089999,0,>50_or_not_retrieved,present_not_recovered_top_50,24,84678100,NANDINA_84678100,21.00971319994971,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
DA-EVAL-V02-00620,118-2026-10-046923-00-88,118-2026-10-046923-00,88,"EJE POSTERIOR, MC MOTOR`S, AFX 200L EJE POSTERIOR REAR AXLE REPUESTO PARA CUATRIMOTO",87089999,8708,870899,87,True,NANDINA_87089999,0,>50_or_not_retrieved,present_not_recovered_top_50,21,87011000,NANDINA_87011000,24.113016219400212,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
DA-EVAL-V02-00621,118-2026-10-046923-00-9,118-2026-10-046923-00,9,"L7,MARCA:MC MOTOR`S,MODELO:AFX 200,AÑO MOD:2026 CH:L85AG4FM7T1007283,VI:L85AG4FM7T1007283,MO:JN1P63QMK-3D25123393,CC:180,NC:1,CO:GASOLINA, CA:CUATRIMOTO,PM:11.20@7500,AS:2,PA:1,FR:4X2,TT:AUT,C1:BLANCO PB:372,PN:192,CU:180,LA:1895,AN:1080,AL:1110,NR:4 C2:VERDE,TE:CHI,SAC,KILOMETRAJE:1.00",87032100,8703,870321,87,True,NANDINA_87032100,0,>50_or_not_retrieved,present_not_recovered_top_50,76,09022000,NANDINA_09022000,14.873628365464127,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
DA-EVAL-V02-00622,118-2026-10-046923-00-90,118-2026-10-046923-00,90,"CILINDRO IMÁNICO, MC MOTOR`S, AFX 200L CILINDRO IMÁNICO MAGNET CYLINDER REPUESTO PARA CUATRIMOTO",87089999,8708,870899,87,True,NANDINA_87089999,0,>50_or_not_retrieved,present_not_recovered_top_50,22,84471200,NANDINA_84471200,18.590934801524515,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
DA-EVAL-V02-00623,118-2026-10-046923-00-91,118-2026-10-046923-00,91,"PIÑÓN DE DIENTE, MC MOTOR`S, AFX 200L PIÑÓN DE DIENTE SPROCKET REPUESTO PARA CUATRIMOTO",87089929,8708,870899,87,True,NANDINA_87089929,0,>50_or_not_retrieved,present_not_recovered_top_50,20,96086000,NANDINA_96086000,10.864582580275036,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
DA-EVAL-V02-00624,118-2026-10-046923-00-92,118-2026-10-046923-00,92,"TUERCA, MC MOTOR`S, AFX 200L TUERCA NUT REPUESTO PARA CUATRIMOTO",87087020,8708,870870,87,True,NANDINA_87087020,0,>50_or_not_retrieved,present_not_recovered_top_50,20,96086000,NANDINA_96086000,10.864582580275036,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
DA-EVAL-V02-00625,118-2026-10-046923-00-93,118-2026-10-046923-00,93,"BARRA DE ACOPLAMIENTO, MC MOTOR`S, AFX 200L BARRA DE ACOPLAMIENTO TIE ROD REPUESTO PARA CUATRIMOTO",87089999,8708,870899,87,True,NANDINA_87089999,0,>50_or_not_retrieved,present_not_recovered_top_50,20,96086000,NANDINA_96086000,10.864582580275036,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
DA-EVAL-V02-00626,118-2026-10-046923-00-96,118-2026-10-046923-00,96,"TUERCA RANURADA, MC MOTOR`S, AFX 200L TUERCA RANURADA SLOTTED NUT REPUESTO PARA CUATRIMOTO",87087020,8708,870870,87,True,NANDINA_87087020,0,>50_or_not_retrieved,present_not_recovered_top_50,20,96086000,NANDINA_96086000,10.864582580275036,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
DA-EVAL-V02-00627,118-2026-10-046923-00-97,118-2026-10-046923-00,97,"PASADOR DE CHAVETA, MC MOTOR`S, AFX 200L PASADOR DE CHAVETA COTTER PIN REPUESTO PARA CUATRIMOTO",87089999,8708,870899,87,True,NANDINA_87089999,0,>50_or_not_retrieved,present_not_recovered_top_50,20,96086000,NANDINA_96086000,10.864582580275036,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
DA-EVAL-V02-00628,118-2026-10-046923-00-98,118-2026-10-046923-00,98,"PASTILLA DE FRENO DELANTERAS, MC MOTOR`S, AFX 200L PASTILLA DE FRENO DELANTERAS FRONT BRAKE PADS REPUESTO PARA CUATRIMOTO",87083029,8708,870830,87,True,NANDINA_87083029,0,>50_or_not_retrieved,present_not_recovered_top_50,23,87082930,NANDINA_87082930,21.72916516055007,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
DA-EVAL-V02-00629,118-2026-10-046923-00-99,118-2026-10-046923-00,99,"ROTOR DE FRENO DE DISCO DELANTERO, MC MOTOR`S, AFX 200L ROTOR DE FRENO DE DISCO DELANTERO FRONT DISK BRAKE ROTOR REPUESTO PARA CUATRIMOTO",87083029,8708,870830,87,True,NANDINA_87083029,0,>50_or_not_retrieved,present_not_recovered_top_50,22,87149300,NANDINA_87149300,20.428864126018226,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
DA-EVAL-V02-00630,118-2026-10-048010-00-1,118-2026-10-048010-00,1,"CONJUNTO DE PARAGOLPES DELANTERO PARA AUTOMÓVIL, S/M, S/M CONJUNTO DE PARAGOLPES DELANTERO PARA AUTOMÓVIL CONJUNTO DE PARAGOLPES DELANTERO PARA AUTOMÓVIL ACERO,FORMA DE PAGO CREDITO 180 DIAS DESDE LA FECHA DE FACTURA",87081000,8708,870810,87,True,NANDINA_87081000,1,1,top_1,43,87081000,NANDINA_87081000,32.59374774082511,1.0,normative_bm25_flat_data_aduanas_clase87_v0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DA-EVAL-V02-00631,118-2026-10-048010-00-10,118-2026-10-048010-00,10,"CINTURÓN DE SEGURIDAD PARA AUTOMÓVIL, S/M, S/M CINTURÓN DE SEGURIDAD PARA AUTOMÓVIL CINTURÓN DE SEGURIDAD PARA AUTOMÓVIL POLIÉSTER",87082100,8708,870821,87,True,NANDINA_87082100,5,4-5,rank_4_5,42,85131010,NANDINA_85131010,33.00092954217798,0.2,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DA-EVAL-V02-00632,118-2026-10-048010-00-11,118-2026-10-048010-00,11,"CAPÓ PARA AUTOMÓVIL, S/M, S/M CAPÓ PARA AUTOMÓVIL CAPÓ PARA AUTOMÓVIL ACERO",87082910,8708,870829,87,True,NANDINA_87082910,0,>50_or_not_retrieved,present_not_recovered_top_50,29,72042100,NANDINA_72042100,8.816373185817172,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00633,118-2026-10-048010-00-13,118-2026-10-048010-00,13,"SPOILER DELANTERO (LABIO) PARA AUTOMÓVIL, S/M, S/M SPOILER DELANTERO (LABIO) PARA AUTOMÓVIL SPOILER DELANTERO (LABIO) PARA AUTOMÓVIL PLASTICO",87082920,8708,870829,87,True,NANDINA_87082920,0,>50_or_not_retrieved,present_not_recovered_top_50,28,67021000,NANDINA_67021000,10.117870068590802,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00634,118-2026-10-048010-00-14,118-2026-10-048010-00,14,"ALERÓN TRASERO PARA AUTOMÓVIL, S/M, S/M ALERÓN TRASERO PARA AUTOMÓVIL ALERÓN TRASERO PARA AUTOMÓVIL PLASTICO",87082920,8708,870829,87,True,NANDINA_87082920,0,>50_or_not_retrieved,present_not_recovered_top_50,28,67021000,NANDINA_67021000,10.117870068590802,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00635,118-2026-10-048010-00-15,118-2026-10-048010-00,15,"PANEL INTERIOR DEL MALETERO, S/M, S/M PANEL INTERIOR DEL MALETERO PANEL INTERIOR DEL MALETERO PVC",87082920,8708,870829,87,True,NANDINA_87082920,0,>50_or_not_retrieved,present_not_recovered_top_50,1,84283100,NANDINA_84283100,27.213089326657627,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00636,118-2026-10-048010-00-2,118-2026-10-048010-00,2,"AMORTIGUADOR TRASERO PARA AUTOMÓVIL, S/M, S/M AMORTIGUADOR TRASERO PARA AUTOMÓVIL AMORTIGUADOR TRASERO PARA AUTOMÓVIL ACERO",87088020,8708,870880,87,True,NANDINA_87088020,0,>50_or_not_retrieved,present_not_recovered_top_50,29,72042100,NANDINA_72042100,8.816373185817172,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00637,118-2026-10-048010-00-3,118-2026-10-048010-00,3,"PROTECTOR INFERIOR DEL MOTOR PARA AUTOMÓVIL, S/M, S/M PROTECTOR INFERIOR DEL MOTOR PARA AUTOMÓVIL PROTECTOR INFERIOR DEL MOTOR PARA AUTOMÓVIL ACERO",87082990,8708,870829,87,True,NANDINA_87082990,0,>50_or_not_retrieved,present_not_recovered_top_50,100,84462100,NANDINA_84462100,32.413531486654186,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
DA-EVAL-V02-00638,118-2026-10-048010-00-6,118-2026-10-048010-00,6,"PARAGOLPES PARA AUTOMÓVIL (PARACHOQUES?), S/M, S/M PARAGOLPES PARA AUTOMÓVIL (PARACHOQUES?) PARAGOLPES PARA AUTOMÓVIL (PARACHOQUES?) ACERO",87081000,8708,870810,87,True,NANDINA_87081000,1,1,top_1,30,87081000,NANDINA_87081000,65.18749548165022,1.0,normative_bm25_flat_data_aduanas_clase87_v0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DA-EVAL-V02-00639,118-2026-10-048010-00-7,118-2026-10-048010-00,7,"GUARDABARROS (ALETA) PARA AUTOMÓVIL, S/M, S/M GUARDABARROS (ALETA) PARA AUTOMÓVIL GUARDABARROS (ALETA) PARA AUTOMÓVIL PVC",87082920,8708,870829,87,True,NANDINA_87082920,0,>50_or_not_retrieved,present_not_recovered_top_50,5,03023200,NANDINA_03023200,23.07109222002028,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00640,118-2026-10-048010-00-8,118-2026-10-048010-00,8,"FALDÓN LATERAL PARA AUTOMÓVIL, S/M, S/M FALDÓN LATERAL PARA AUTOMÓVIL FALDÓN LATERAL PARA AUTOMÓVIL POLIURETANO",87082990,8708,870829,87,True,NANDINA_87082990,0,>50_or_not_retrieved,present_not_recovered_top_50,4,54024910,NANDINA_54024910,13.457669510707294,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00641,118-2026-10-048010-00-9,118-2026-10-048010-00,9,"TABLERO DE INSTRUMENTOS PARA AUTOMÓVIL, S/M, S/M TABLERO DE INSTRUMENTOS PARA AUTOMÓVIL TABLERO DE INSTRUMENTOS PARA AUTOMÓVIL POLICARBONATO",87082940,8708,870829,87,True,NANDINA_87082940,2,2-3,rank_2_3,19,90058000,NANDINA_90058000,28.41933263574263,0.5,normative_bm25_flat_data_aduanas_clase87_v0.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DA-EVAL-V02-00642,118-2026-10-048459-00-13,118-2026-10-048459-00,13,"PARRILLA ALUM, SAFARI, ARK70-BK-M PARRILLA ALUM ARK ESTANDAR 127x90CM NEGRO ARK70-BK-M",87082910,8708,870829,87,True,NANDINA_87082910,0,>50_or_not_retrieved,present_not_recovered_top_50,10,07133311,NANDINA_07133311,11.924586835072292,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
